dish_id,image_path,weight_g,carbs_g,protein_g,fat_g
dish_1565195493,imagery/realsense_overhead/dish_1565195493/rgb.png,291.0,20.198807,30.984879,21.026194
dish_1559235690,imagery/realsense_overhead/dish_1559235690/rgb.png,111.0,1.332,13.875,11.655
dish_1560529844,imagery/realsense_overhead/dish_1560529844/rgb.png,168.0,22.296,1.278,0.3
dish_1563220987,imagery/realsense_overhead/dish_1563220987/rgb.png,110.0,4.072388,22.457699,12.479591
dish_1563913709,imagery/realsense_overhead/dish_1563913709/rgb.png,263.0,42.313908,13.815399,13.28425
dish_1563305883,imagery/realsense_overhead/dish_1563305883/rgb.png,77.0,4.055908,2.14745,7.017997
dish_1558639335,imagery/realsense_overhead/dish_1558639335/rgb.png,116.0,16.24,0.348,0.232
dish_1560454488,imagery/realsense_overhead/dish_1560454488/rgb.png,42.0,1.893843,0.63549,4.500726
dish_1559933793,imagery/realsense_overhead/dish_1559933793/rgb.png,111.0,9.842957,3.716384,1.420199
dish_1564159636,imagery/realsense_overhead/dish_1564159636/rgb.png,134.0,5.267181,31.4161,37.411686
dish_1563984140,imagery/realsense_overhead/dish_1563984140/rgb.png,472.0,3.304,47.200001,0.944
dish_1558724574,imagery/realsense_overhead/dish_1558724574/rgb.png,118.0,10.620001,4.012,0.354
dish_1558718009,imagery/realsense_overhead/dish_1558718009/rgb.png,76.0,6.08,0.608,0.152
dish_1562873544,imagery/realsense_overhead/dish_1562873544/rgb.png,201.0,18.182364,13.776482,11.637623
dish_1562945823,imagery/realsense_overhead/dish_1562945823/rgb.png,99.0,10.413193,1.383,2.125645
dish_1558725403,imagery/realsense_overhead/dish_1558725403/rgb.png,50.0,11.35,11.200001,24.75
dish_1564516366,imagery/realsense_overhead/dish_1564516366/rgb.png,27.0,1.701,0.216,2.889
dish_1561752996,imagery/realsense_overhead/dish_1561752996/rgb.png,415.0,36.336651,76.788078,42.90057
dish_1558381032,imagery/realsense_overhead/dish_1558381032/rgb.png,20.0,4.54,4.48,9.9
dish_1562774099,imagery/realsense_overhead/dish_1562774099/rgb.png,40.0,6.156128,1.28,2.787097
dish_1558549150,imagery/realsense_overhead/dish_1558549150/rgb.png,66.0,11.88,0.462,0.132
dish_1562958629,imagery/realsense_overhead/dish_1562958629/rgb.png,172.0,18.126001,13.015,10.575
dish_1558725253,imagery/realsense_overhead/dish_1558725253/rgb.png,97.0,6.79,2.328,0.388
dish_1565036821,imagery/realsense_overhead/dish_1565036821/rgb.png,134.0,25.940332,21.035995,14.517972
dish_1558628921,imagery/realsense_overhead/dish_1558628921/rgb.png,60.0,6.0,0.54,0.12
dish_1558032156,imagery/realsense_overhead/dish_1558032156/rgb.png,26.0,0.364,9.62,10.92
dish_1560444892,imagery/realsense_overhead/dish_1560444892/rgb.png,90.0,10.139999,0.45,0.09
dish_1561062320,imagery/realsense_overhead/dish_1561062320/rgb.png,202.0,28.927616,20.03928,11.824565
dish_1560798960,imagery/realsense_overhead/dish_1560798960/rgb.png,429.0,53.315128,24.172991,22.37495
dish_1561662814,imagery/realsense_overhead/dish_1561662814/rgb.png,20.0,1.529342,0.350089,1.875044
dish_1560366438,imagery/realsense_overhead/dish_1560366438/rgb.png,136.0,6.105719,2.5801,4.986071
dish_1565987201,imagery/realsense_overhead/dish_1565987201/rgb.png,522.0,16.017,63.875999,27.593
dish_1563393148,imagery/realsense_overhead/dish_1563393148/rgb.png,118.0,5.152667,1.730667,0.432667
dish_1562699570,imagery/realsense_overhead/dish_1562699570/rgb.png,22.0,5.06,0.572,0.198
dish_1566931140,imagery/realsense_overhead/dish_1566931140/rgb.png,199.0,12.23,3.696,8.976
dish_1560360112,imagery/realsense_overhead/dish_1560360112/rgb.png,248.0,13.674002,23.033001,27.991001
dish_1566501473,imagery/realsense_overhead/dish_1566501473/rgb.png,371.0,18.319,52.967999,14.89
dish_1560368738,imagery/realsense_overhead/dish_1560368738/rgb.png,225.0,13.16204,4.392478,13.005788
dish_1558549413,imagery/realsense_overhead/dish_1558549413/rgb.png,118.0,26.785999,26.432001,58.41
dish_1558544870,imagery/realsense_overhead/dish_1558544870/rgb.png,170.0,10.616,13.344,11.016
dish_1562170163,imagery/realsense_overhead/dish_1562170163/rgb.png,107.0,13.91,0.535,0.107
dish_1562611522,imagery/realsense_overhead/dish_1562611522/rgb.png,50.0,16.75,5.6,4.7
dish_1561574368,imagery/realsense_overhead/dish_1561574368/rgb.png,50.0,2.15,1.6,1.05
dish_1562614158,imagery/realsense_overhead/dish_1562614158/rgb.png,301.0,14.829063,31.99674,30.739628
dish_1562785369,imagery/realsense_overhead/dish_1562785369/rgb.png,232.0,17.102179,31.90546,27.266018
dish_1563479568,imagery/realsense_overhead/dish_1563479568/rgb.png,82.0,8.616775,2.329007,5.109736
dish_1562871731,imagery/realsense_overhead/dish_1562871731/rgb.png,131.0,2.882,1.965,0.262
dish_1562007789,imagery/realsense_overhead/dish_1562007789/rgb.png,322.0,49.535133,12.64324,6.650677
dish_1567537352,imagery/realsense_overhead/dish_1567537352/rgb.png,73.0,2.561213,1.209936,4.293021
dish_1563824279,imagery/realsense_overhead/dish_1563824279/rgb.png,79.0,6.138,0.761,3.895
dish_1567007751,imagery/realsense_overhead/dish_1567007751/rgb.png,87.0,9.66,0.651,0.219
dish_1568400935,imagery/realsense_overhead/dish_1568400935/rgb.png,42.0,2.226,0.924,0.168
dish_1558635994,imagery/realsense_overhead/dish_1558635994/rgb.png,136.0,24.480001,0.952,0.272
dish_1562611853,imagery/realsense_overhead/dish_1562611853/rgb.png,243.0,25.89777,9.070109,15.790093
dish_1566592456,imagery/realsense_overhead/dish_1566592456/rgb.png,126.0,5.418,4.032,2.646
dish_1562874250,imagery/realsense_overhead/dish_1562874250/rgb.png,393.0,17.784489,43.569809,42.48568
dish_1559844683,imagery/realsense_overhead/dish_1559844683/rgb.png,198.0,31.370003,3.031,0.372
dish_1563305354,imagery/realsense_overhead/dish_1563305354/rgb.png,208.0,12.095403,29.667709,18.281034
dish_1558641954,imagery/realsense_overhead/dish_1558641954/rgb.png,102.0,3.978,0.918,0.204
dish_1564588688,imagery/realsense_overhead/dish_1564588688/rgb.png,43.0,1.806,8.299,11.739
dish_1563205953,imagery/realsense_overhead/dish_1563205953/rgb.png,298.0,30.851999,14.952,3.85
dish_1567526738,imagery/realsense_overhead/dish_1567526738/rgb.png,433.0,3.031,43.299999,0.866
dish_1568048018,imagery/realsense_overhead/dish_1568048018/rgb.png,287.0,8.263098,34.610802,36.139095
dish_1558373159,imagery/realsense_overhead/dish_1558373159/rgb.png,334.0,30.505001,60.625,79.117996
dish_1561739930,imagery/realsense_overhead/dish_1561739930/rgb.png,79.0,14.22,0.79,0.0
dish_1565898489,imagery/realsense_overhead/dish_1565898489/rgb.png,40.0,2.52,0.32,4.28
dish_1560369146,imagery/realsense_overhead/dish_1560369146/rgb.png,359.0,16.167395,39.061409,28.112362
dish_1562783691,imagery/realsense_overhead/dish_1562783691/rgb.png,423.0,14.462999,40.517998,23.877001
dish_1565023128,imagery/realsense_overhead/dish_1565023128/rgb.png,32.0,4.924903,1.024,2.229677
dish_1559158354,imagery/realsense_overhead/dish_1559158354/rgb.png,60.0,4.2,1.44,0.24
dish_1562183151,imagery/realsense_overhead/dish_1562183151/rgb.png,195.0,9.697037,4.906251,6.945024
dish_1562094730,imagery/realsense_overhead/dish_1562094730/rgb.png,336.0,11.798436,39.125523,24.716473
dish_1562007842,imagery/realsense_overhead/dish_1562007842/rgb.png,434.0,61.395573,27.796635,15.187502
dish_1567525637,imagery/realsense_overhead/dish_1567525637/rgb.png,81.0,3.077018,0.798218,15.801381
dish_1561580431,imagery/realsense_overhead/dish_1561580431/rgb.png,197.0,18.090307,22.401735,10.666273
dish_1560442226,imagery/realsense_overhead/dish_1560442226/rgb.png,147.0,20.58,1.029,0.441
dish_1557862738,imagery/realsense_overhead/dish_1557862738/rgb.png,118.0,0.0,29.5,22.42
dish_1564168695,imagery/realsense_overhead/dish_1564168695/rgb.png,78.0,0.0,18.018,34.163998
dish_1560360102,imagery/realsense_overhead/dish_1560360102/rgb.png,248.0,13.674002,23.033001,27.991001
dish_1558381742,imagery/realsense_overhead/dish_1558381742/rgb.png,68.0,4.284,0.544,7.276
dish_1564690167,imagery/realsense_overhead/dish_1564690167/rgb.png,207.0,25.878613,15.266026,10.885319
dish_1559844479,imagery/realsense_overhead/dish_1559844479/rgb.png,133.0,21.34,0.983,0.318
dish_1560444948,imagery/realsense_overhead/dish_1560444948/rgb.png,231.0,17.637623,4.611491,10.029442
dish_1561060787,imagery/realsense_overhead/dish_1561060787/rgb.png,91.0,8.06945,3.046765,1.164307
dish_1566331801,imagery/realsense_overhead/dish_1566331801/rgb.png,203.0,11.249237,37.746067,10.436333
dish_1558463429,imagery/realsense_overhead/dish_1558463429/rgb.png,61.0,10.98,0.427,0.122
dish_1560367952,imagery/realsense_overhead/dish_1560367952/rgb.png,221.0,45.956913,24.938904,21.073912
dish_1563475953,imagery/realsense_overhead/dish_1563475953/rgb.png,453.0,37.594398,34.205318,15.452144
dish_1562698209,imagery/realsense_overhead/dish_1562698209/rgb.png,135.0,4.006618,27.579,16.311678
dish_1561576026,imagery/realsense_overhead/dish_1561576026/rgb.png,156.0,22.053612,19.918734,17.754189
dish_1564073677,imagery/realsense_overhead/dish_1564073677/rgb.png,92.0,9.771708,4.507317,5.668293
dish_1562788010,imagery/realsense_overhead/dish_1562788010/rgb.png,182.0,11.571823,2.97953,1.845235
dish_1565109606,imagery/realsense_overhead/dish_1565109606/rgb.png,94.0,16.507318,0.917073,2.292683
dish_1561575661,imagery/realsense_overhead/dish_1561575661/rgb.png,228.0,7.507637,33.957542,27.301857
dish_1568401302,imagery/realsense_overhead/dish_1568401302/rgb.png,561.0,69.864967,44.677963,28.946722
dish_1562702853,imagery/realsense_overhead/dish_1562702853/rgb.png,169.0,5.334673,23.449675,16.7607
dish_1560888930,imagery/realsense_overhead/dish_1560888930/rgb.png,151.0,17.505606,21.53792,7.066031
dish_1568056046,imagery/realsense_overhead/dish_1568056046/rgb.png,189.0,13.921,1.757,3.694
dish_1565032748,imagery/realsense_overhead/dish_1565032748/rgb.png,435.0,28.482351,26.841993,36.203651
dish_1558639089,imagery/realsense_overhead/dish_1558639089/rgb.png,28.0,5.04,0.196,0.056
dish_1565627751,imagery/realsense_overhead/dish_1565627751/rgb.png,72.0,12.643903,0.702439,1.756098
dish_1563221495,imagery/realsense_overhead/dish_1563221495/rgb.png,164.0,29.243366,31.254427,13.375453
dish_1562861174,imagery/realsense_overhead/dish_1562861174/rgb.png,274.0,3.740394,33.422729,26.503939
dish_1567628099,imagery/realsense_overhead/dish_1567628099/rgb.png,132.0,13.796238,3.849013,7.445891
dish_1565984345,imagery/realsense_overhead/dish_1565984345/rgb.png,353.0,20.663086,14.688022,9.083899
dish_1559842326,imagery/realsense_overhead/dish_1559842326/rgb.png,106.0,18.921,12.296,26.394001
dish_1558630288,imagery/realsense_overhead/dish_1558630288/rgb.png,11.0,0.352,0.671,0.374
dish_1565021104,imagery/realsense_overhead/dish_1565021104/rgb.png,197.0,25.591002,16.747002,13.953
dish_1563389042,imagery/realsense_overhead/dish_1563389042/rgb.png,62.0,6.115691,0.550856,0.733533
dish_1567785165,imagery/realsense_overhead/dish_1567785165/rgb.png,116.0,11.47429,12.889,19.671967
dish_1556575558,imagery/realsense_overhead/dish_1556575558/rgb.png,151.0,10.618,2.868,6.882
dish_1565023157,imagery/realsense_overhead/dish_1565023157/rgb.png,260.0,8.572904,23.824001,27.309677
dish_1562872223,imagery/realsense_overhead/dish_1562872223/rgb.png,468.0,10.477843,47.902866,8.376755
dish_1558026756,imagery/realsense_overhead/dish_1558026756/rgb.png,178.0,13.486,9.863,10.305
dish_1562615153,imagery/realsense_overhead/dish_1562615153/rgb.png,286.0,15.152088,36.833271,29.068731
dish_1563307575,imagery/realsense_overhead/dish_1563307575/rgb.png,419.0,25.06155,53.939724,38.148251
dish_1558637865,imagery/realsense_overhead/dish_1558637865/rgb.png,67.0,14.74,2.077,1.608
dish_1561752535,imagery/realsense_overhead/dish_1561752535/rgb.png,307.0,21.717422,28.101458,18.121077
dish_1562173247,imagery/realsense_overhead/dish_1562173247/rgb.png,149.0,17.879999,13.261001,17.879999
dish_1563997327,imagery/realsense_overhead/dish_1563997327/rgb.png,120.0,6.455922,3.164272,14.366603
dish_1566934120,imagery/realsense_overhead/dish_1566934120/rgb.png,316.0,9.686487,14.597677,10.426615
dish_1563910639,imagery/realsense_overhead/dish_1563910639/rgb.png,447.0,20.529985,80.965355,29.137266
dish_1565119418,imagery/realsense_overhead/dish_1565119418/rgb.png,122.0,40.870003,13.664001,11.467999
dish_1559244649,imagery/realsense_overhead/dish_1559244649/rgb.png,455.0,51.688858,83.275085,40.265182
dish_1563897338,imagery/realsense_overhead/dish_1563897338/rgb.png,88.0,7.04,0.704,0.176
dish_1562603626,imagery/realsense_overhead/dish_1562603626/rgb.png,209.0,28.675268,6.571293,7.385731
dish_1561578623,imagery/realsense_overhead/dish_1561578623/rgb.png,208.0,13.109113,15.945778,10.297771
dish_1565021640,imagery/realsense_overhead/dish_1565021640/rgb.png,500.0,20.698196,40.79512,3.283805
dish_1560442258,imagery/realsense_overhead/dish_1560442258/rgb.png,185.0,21.112,15.089001,16.400999
dish_1563998513,imagery/realsense_overhead/dish_1563998513/rgb.png,599.0,51.552532,54.239513,38.736301
dish_1564171935,imagery/realsense_overhead/dish_1564171935/rgb.png,309.0,28.962877,40.716434,21.417841
dish_1566835603,imagery/realsense_overhead/dish_1566835603/rgb.png,66.0,11.590244,0.643902,1.609756
dish_1565724087,imagery/realsense_overhead/dish_1565724087/rgb.png,160.0,4.755569,25.147102,12.252845
dish_1562602918,imagery/realsense_overhead/dish_1562602918/rgb.png,417.0,34.749252,19.446213,5.792155
dish_1559589873,imagery/realsense_overhead/dish_1559589873/rgb.png,54.0,1.782,1.674,0.162
dish_1564168739,imagery/realsense_overhead/dish_1564168739/rgb.png,164.0,15.394,27.478001,45.343998
dish_1564432094,imagery/realsense_overhead/dish_1564432094/rgb.png,63.0,20.16,7.56,7.56
dish_1558544663,imagery/realsense_overhead/dish_1558544663/rgb.png,208.0,24.959999,4.992,2.912
dish_1562950057,imagery/realsense_overhead/dish_1562950057/rgb.png,223.0,26.856001,11.082001,18.566
dish_1564169958,imagery/realsense_overhead/dish_1564169958/rgb.png,563.0,46.740982,67.09317,37.704697
dish_1562007904,imagery/realsense_overhead/dish_1562007904/rgb.png,489.0,64.11657,28.267633,17.817501
dish_1562086067,imagery/realsense_overhead/dish_1562086067/rgb.png,209.0,42.812,2.255,0.539
dish_1560887408,imagery/realsense_overhead/dish_1560887408/rgb.png,122.0,40.260002,13.42,11.834001
dish_1561663068,imagery/realsense_overhead/dish_1561663068/rgb.png,168.0,35.715992,12.027848,15.890169
dish_1565808975,imagery/realsense_overhead/dish_1565808975/rgb.png,130.0,7.926,1.282,0.204
dish_1562170356,imagery/realsense_overhead/dish_1562170356/rgb.png,432.0,55.529999,12.788,14.285
dish_1563391989,imagery/realsense_overhead/dish_1563391989/rgb.png,464.0,15.968175,56.331486,34.812225
dish_1566934152,imagery/realsense_overhead/dish_1566934152/rgb.png,396.0,11.562181,29.805676,15.832462
dish_1568056019,imagery/realsense_overhead/dish_1568056019/rgb.png,131.0,8.121,1.235,3.578
dish_1558378553,imagery/realsense_overhead/dish_1558378553/rgb.png,68.0,15.436,15.232,33.66
dish_1560543682,imagery/realsense_overhead/dish_1560543682/rgb.png,86.0,15.48,1.806,5.848001
dish_1562963517,imagery/realsense_overhead/dish_1562963517/rgb.png,511.0,22.397163,58.309628,58.622601
dish_1566851222,imagery/realsense_overhead/dish_1566851222/rgb.png,375.0,53.79369,29.52721,24.320635
dish_1566333194,imagery/realsense_overhead/dish_1566333194/rgb.png,220.0,36.067131,35.169743,18.614201
dish_1562702813,imagery/realsense_overhead/dish_1562702813/rgb.png,59.0,2.070021,0.977894,3.469702
dish_1558550127,imagery/realsense_overhead/dish_1558550127/rgb.png,22.0,4.994,4.928,10.89
dish_1559239753,imagery/realsense_overhead/dish_1559239753/rgb.png,54.0,5.326569,0.479778,0.638884
dish_1561492161,imagery/realsense_overhead/dish_1561492161/rgb.png,43.0,1.81607,0.868981,4.490371
dish_1558628515,imagery/realsense_overhead/dish_1558628515/rgb.png,56.0,7.84,0.392,0.168
dish_1561752563,imagery/realsense_overhead/dish_1561752563/rgb.png,367.0,24.707659,29.35907,18.29771
dish_1562691064,imagery/realsense_overhead/dish_1562691064/rgb.png,501.0,64.772835,21.98934,23.931829
dish_1559233715,imagery/realsense_overhead/dish_1559233715/rgb.png,110.0,19.800001,1.1,0.0
dish_1562777000,imagery/realsense_overhead/dish_1562777000/rgb.png,132.0,2.112,13.2,14.52
dish_1566328724,imagery/realsense_overhead/dish_1566328724/rgb.png,167.0,0.0,51.77,6.012
dish_1563220109,imagery/realsense_overhead/dish_1563220109/rgb.png,174.0,22.408951,8.018723,7.398599
dish_1562096542,imagery/realsense_overhead/dish_1562096542/rgb.png,50.0,3.123378,0.942013,2.763935
dish_1562860073,imagery/realsense_overhead/dish_1562860073/rgb.png,259.0,20.958,20.001999,21.688
dish_1562963612,imagery/realsense_overhead/dish_1562963612/rgb.png,156.0,21.632,9.048,7.228
dish_1562961588,imagery/realsense_overhead/dish_1562961588/rgb.png,67.0,22.110001,7.37,6.499
dish_1558725786,imagery/realsense_overhead/dish_1558725786/rgb.png,107.0,23.539999,3.317,2.568
dish_1565640601,imagery/realsense_overhead/dish_1565640601/rgb.png,333.0,13.240899,46.487823,18.675562
dish_1565107171,imagery/realsense_overhead/dish_1565107171/rgb.png,724.0,44.091949,46.59222,13.378048
dish_1563913627,imagery/realsense_overhead/dish_1563913627/rgb.png,109.0,26.731916,8.362399,10.01525
dish_1561753275,imagery/realsense_overhead/dish_1561753275/rgb.png,397.0,22.34663,29.201099,13.775391
dish_1558640418,imagery/realsense_overhead/dish_1558640418/rgb.png,35.0,3.5,0.315,0.07
dish_1561576978,imagery/realsense_overhead/dish_1561576978/rgb.png,341.0,11.015146,58.580055,25.017786
dish_1563479655,imagery/realsense_overhead/dish_1563479655/rgb.png,282.0,22.404507,24.518604,15.110439
dish_1564170071,imagery/realsense_overhead/dish_1564170071/rgb.png,35.0,3.15,0.385,0.035
dish_1559844113,imagery/realsense_overhead/dish_1559844113/rgb.png,356.0,49.254997,7.371,12.968
dish_1561667430,imagery/realsense_overhead/dish_1561667430/rgb.png,166.0,18.32616,30.282518,15.668182
dish_1560799647,imagery/realsense_overhead/dish_1560799647/rgb.png,474.0,39.587593,50.007645,39.668941
dish_1568313575,imagery/realsense_overhead/dish_1568313575/rgb.png,112.0,5.93,2.789,3.619
dish_1559842047,imagery/realsense_overhead/dish_1559842047/rgb.png,285.0,39.529999,1.992,0.487
dish_1562790321,imagery/realsense_overhead/dish_1562790321/rgb.png,354.0,39.829521,37.471909,53.016029
dish_1559845767,imagery/realsense_overhead/dish_1559845767/rgb.png,375.0,58.011997,3.648,0.481
dish_1565032680,imagery/realsense_overhead/dish_1565032680/rgb.png,208.0,20.304913,4.109205,21.615925
dish_1561134128,imagery/realsense_overhead/dish_1561134128/rgb.png,141.0,14.556,0.906,0.342
dish_1560889032,imagery/realsense_overhead/dish_1560889032/rgb.png,208.0,10.744461,34.232979,7.012973
dish_1566501352,imagery/realsense_overhead/dish_1566501352/rgb.png,170.0,12.261001,1.564,3.04
